Id,Sales
493,5175.558
494,7060.939
495,12981.444
496,7887.1943
497,14009.462
498,4924.166
499,8274.937
500,3995.938
501,4769.899
502,6644.8135
503,8925.259
504,5116.681
505,5155.7397
506,9154.289
507,9202.773
508,3252.742
509,5250.8184
510,8990.552
511,7792.5557
512,6372.5146
513,5721.674
514,2937.163
515,11117.297
516,5456.2705
517,7999.9854
518,3731.8308
519,2162.2363
520,11151.553
521,4419.9795
522,8166.9644
523,10375.483
524,9014.059
525,4973.4805
526,6222.189
527,6378.783
528,3849.8364
529,2359.0676
530,8146.094
531,4605.261
532,13314.383
533,4929.4756
534,3650.1035
535,5861.9976
536,11462.675
537,6687.8853
538,7553.258
539,5050.2163
540,11358.036
541,9702.451
542,5454.127
543,5706.421
544,5250.4326
545,3702.7046
546,7672.892
547,3179.0288
548,3101.9888
549,5264.4614
550,4882.758
551,6224.278
552,5219.9526
553,2912.4832
554,9370.68
555,5722.132
556,4862.692
557,3863.1501
558,9426.754
559,9234.238
560,7978.18
561,6209.8467
562,7522.411
563,17370.447
564,14715.039
565,3381.2231
566,7458.357
567,7769.4854
568,5053.8975
569,9070.853
570,6358.085
571,7922.5205
572,7412.832
573,9587.723
574,5572.393
575,5734.3525
576,3737.1729
577,9525.384
578,7218.347
579,9810.194
580,6537.5166
581,7368.8145
582,9181.489
583,4514.03
584,6923.7803
585,5715.6636
586,6891.4746
587,8644.967
588,5468.064
589,6723.743
590,3313.7346
591,7457.226
592,6740.3647
593,11247.153
594,5287.3804
595,5535.903
596,4384.2197
597,5711.762
598,5589.3496
599,11672.369
600,10334.807
601,5125.159
602,9135.6
603,3502.185
604,4259.702
605,5055.7437
606,3055.6973
607,5849.734
608,4965.547
609,7689.77
610,14373.015
611,6383.4814
612,5800.0
613,10068.537
614,2871.2466
615,3714.794
616,4377.815
617,5693.744
618,8307.189
619,6476.4976
620,7687.541
621,2832.0017
622,6862.951
623,6487.254
624,4797.3027
625,4344.9272
626,5260.5522
627,8310.335
628,8624.594
629,8139.144
630,4892.742
631,5143.761
632,4936.843
633,3707.1
634,4700.765
635,5826.461
636,5102.569
637,9297.827
638,7077.854
639,6239.8257
640,7252.6763
641,6478.209
642,5670.497
643,11002.95
644,5619.8857
645,4945.405
646,7078.0903
647,3771.9658
648,6477.585
649,3264.9775
650,7350.4746
651,3632.276
652,10931.743
653,2662.2393
654,5239.0386
655,20639.152
656,10173.504
657,4522.9067
658,9646.365
659,7072.537
660,3724.176
661,4016.0256
662,8988.605
663,18592.277
664,9292.163
665,4944.712
666,7956.0015
667,8065.0527
668,6373.1104
669,9793.387
670,5543.257
671,5594.309
672,2793.902
673,7654.394
674,5607.5293
675,6078.075
676,3803.7908
677,10395.5
678,9034.205
679,5294.419
680,8705.088
681,7811.2534
682,9360.962
683,4763.2437
684,5292.9097
685,7299.368
686,6200.136
687,3759.479
688,2131.5225
689,2464.7366
690,4991.361
691,7005.4087
692,6288.5977
693,11382.108
694,8801.067
695,3882.8887
696,3128.1462
697,5778.7983
698,9406.082
699,5460.008
700,4322.799
701,6600.2056
702,5783.3633
703,7981.2163
704,8196.693
705,5892.73
706,11555.09
707,5128.0093
708,3843.8052
709,13980.3125
710,7012.514
711,6466.012
712,7500.8203
713,5337.425
714,4351.4834
715,3653.7395
716,5532.235
717,3052.1091
718,5781.384
719,3636.7368
720,8578.395
721,7439.461
722,3306.8557
723,7106.1797
724,6943.2007
725,7247.6494
726,6687.943
727,4131.8516
728,5778.7817
729,4918.4263
730,5764.988
731,2808.0984
732,4448.1934
733,7742.613
734,7716.113
735,4639.168
736,6385.71
737,10105.015
738,8682.602
739,7685.5615
740,8679.133
741,4241.7197
742,3467.5486
743,8926.663
744,4171.2295
745,8910.324
746,7612.9487
747,5872.629
748,6128.703
749,5978.396
750,3324.459
751,4587.324
752,6437.0947
753,4602.03
754,7070.143
755,6048.862
756,6649.676
757,7420.4707
758,4302.0137
759,4565.507
760,8687.7705
761,8802.947
762,5221.093
763,4737.53
764,3071.3132
765,8162.6274
766,6451.4575
767,5183.9805
768,10041.036
769,2334.3713
770,9421.847
771,6937.8984
772,7069.597
773,6569.6914
774,3325.4705
775,5888.944
776,12815.544
777,8917.669
778,3557.1228
779,6379.1484
780,7970.56
781,8596.133
782,5928.2017
783,5260.487
784,5968.8594
785,3182.5962
786,6442.149
787,4949.3022
788,9089.54
789,4642.2393
790,3965.465
791,12014.04
792,2978.4316
793,6174.5327
794,8883.674
795,8707.113
796,4281.6143
797,8557.347
798,8582.143
799,6514.582
800,5204.2456
801,2761.0742
802,2611.551
803,7023.685
804,6518.8955
805,7668.2905
806,9339.819
807,5671.9683
808,5989.0215
809,11800.705
810,8577.355
811,4055.429
812,5202.9155
813,7164.196
814,8753.822
815,4007.7957
816,6710.374
817,7788.046
818,4304.086
819,7499.1606
820,2925.4443
821,6297.2876
822,5611.333
823,5528.9385
824,4518.988
825,9351.165
826,6195.094
827,5207.1147
828,3710.8672
829,6993.5737
830,9621.375
831,8808.12
832,8379.324
833,2419.4236
834,5966.0483
835,4019.8342
836,8557.763
837,8198.468
838,9116.452
839,7707.317
840,4357.7334
841,3434.571
842,5187.5513
843,5704.0815
844,5348.4053
845,5357.9263
846,6721.089
847,3915.3958
848,4801.7607
849,7376.2393
850,6507.6274
851,5419.5435
852,7527.0327
853,3968.6052
854,7592.5747
855,4442.7964
856,4905.9746
857,12515.246
858,27577.021
859,3896.5732
860,5548.927
861,4537.25
862,4507.1772
863,8205.57
864,2258.5579
865,7250.9404
866,7125.5337
867,10074.953
868,9805.667
869,6064.648
870,2805.5366
871,6348.8813
872,12930.403
873,9334.752
874,9714.33
875,17574.902
876,4434.559
877,11397.381
878,4062.6328
879,9785.031
880,3489.626
881,11208.767
882,11378.05
883,13766.47
884,6333.013
885,9854.105
886,3354.5007
887,6070.637
888,8496.893
889,6028.3545
890,3087.6743
891,13505.469
892,9877.213
893,7513.6714
894,15543.068
895,4265.7676
896,12299.531
897,6248.0967
898,6381.966
899,13131.034
900,8026.557
901,14354.974
902,7642.0815
903,5075.0767
904,8400.929
905,2273.959
906,9923.581
907,8359.314
908,7601.769
909,10798.482
910,4842.815
911,4659.9106
912,3889.8901
913,6722.666
914,10969.663
915,4878.592
916,8768.377
917,9082.305
918,13198.856
919,5128.2197
920,9722.004
921,5609.2144
922,4052.2007
923,5698.878
924,13735.913
925,7652.613
926,8680.052
927,4683.6714
928,11394.686
929,17369.535
930,11455.997
931,4828.1045
932,8630.123
933,7319.298
934,3537.6567
935,9603.765
936,10575.158
937,7201.151
938,5644.163
939,8086.517
940,6294.6636
941,8100.009
942,7330.4185
943,2836.7537
944,6754.0835
945,6310.1284
946,6649.3203
947,3634.847
948,5023.418
949,7889.173
950,5067.9907
951,2447.1738
952,4660.7373
953,14321.937
954,8088.0522
955,6728.22
956,7234.8257
957,3130.4233
958,6947.4795
959,5341.799
960,15290.644
961,10136.77
962,2440.5396
963,5721.941
964,6481.1504
965,5339.3896
966,10550.217
967,13010.72
968,6383.8345
969,8657.516
970,10252.278
971,3054.0366
972,7605.0537
973,11161.927
974,7869.778
975,9563.769
976,5580.0933
977,10246.629
978,14179.698
979,4920.5747
980,2241.706
981,13206.89
982,9122.949
983,8775.864
984,6328.1777
985,7268.547
986,13104.55
987,11217.182
988,6843.0244
989,2336.5374
990,5702.7217
991,4738.587
992,2640.5933
993,9275.014
994,3471.5093
995,10357.155
996,7023.4907
997,8752.954
998,11686.705
999,4078.2925
1000,10552.089
1001,9744.179
1002,5163.3613
1003,5128.1855
1004,8407.052
1005,9073.042
1006,4458.8877
1007,7771.427
1008,5932.2847
1009,7146.8423
1010,11438.258
1011,3732.5283
1012,10568.736
1013,13610.511
1014,4977.7793
1015,8374.148
1016,16164.376
1017,7402.172
1018,2725.5193
1019,7902.207
1020,6786.761
1021,6043.874
1022,14036.958
1023,4829.329
1024,7495.0137
1025,15509.648
1026,8422.323
1027,8489.676
1028,8505.973
1029,4642.204
1030,8054.7144
1031,9657.337
1032,4670.032
1033,7031.915
1034,5009.6587
1035,9798.591
1036,4633.2607
1037,5390.014
1038,5482.6167
1039,7608.3037
1040,7686.082
1041,14203.803
1042,13306.398
1043,3246.6025
1044,10880.612
1045,10520.025
1046,4781.522
1047,3179.5293
1048,4699.2275
1049,6162.056
1050,10309.351
1051,12618.024
1052,6313.457
1053,15185.649
1054,8469.733
1055,6970.136
1056,12436.079
1057,5460.3413
1058,10067.673
1059,8761.256
1060,12924.152
1061,8265.914
1062,10509.918
1063,7820.2354
1064,7469.1978
1065,4224.0747
1066,24947.62
1067,5668.1724
1068,5010.944
1069,6431.3823
1070,7222.0244
1071,11303.424
1072,11976.37
1073,8070.523
1074,9328.122
1075,5996.1367
1076,5407.705
1077,2669.7993
1078,4462.827
1079,16100.099
1080,3490.4714
1081,9377.394
1082,5248.926
1083,4971.342
1084,8204.67
1085,2892.9353
1086,7271.202
1087,7640.1943
1088,17500.541
1089,6896.478
1090,4255.8774
1091,7469.96
1092,5416.867
1093,3853.8037
1094,2695.5737
1095,5456.6143
1096,14148.616
1097,9003.826
1098,6284.167
1099,4529.973
1100,5369.9937
1101,3624.898
1102,11568.388
1103,12002.027
1104,6238.707
1105,10711.761
1106,8361.962
1107,8771.873
1108,6436.3213
1109,7275.6416
1110,4769.676
1111,12093.6455
1112,2920.0256
1113,7206.331
1114,7227.192
1115,8405.505
1116,5487.398
1117,13428.103
1118,9672.8955
1119,2204.048
1120,10624.287
1121,9416.825
1122,3272.3062
1123,3027.1736
1124,5935.42
1125,6525.893
1126,5335.3687
1127,8842.999
1128,22482.502
1129,7005.2153
1130,4034.136
1131,5487.4766
1132,5910.504
1133,3333.0173
1134,6585.7505
1135,9784.92
1136,11374.1875
1137,10262.951
1138,13542.549
1139,11461.636
1140,13228.508
1141,11407.929
1142,7475.3975
1143,6901.2017
1144,3368.9534
1145,18236.705
1146,5164.6074
1147,7144.212
1148,11137.481
1149,7610.386
1150,5285.1167
1151,3108.4949
1152,9310.037
1153,13354.606
1154,13364.569
1155,5513.274
1156,4346.4194
1157,8496.106
1158,8267.506
1159,6082.43
1160,7567.209
1161,9007.261
1162,13176.684
1163,5543.3994
1164,6733.2783
1165,7195.0005
1166,7632.8022
1167,8150.376
1168,6371.682
1169,2882.6904
1170,4117.7686
1171,8219.261
1172,5913.5938
1173,11357.506
1174,14513.344
1175,8066.9834
1176,2943.0427
1177,11190.48
1178,5709.992
1179,4301.427
1180,9428.337
1181,5622.1904
1182,6952.722
1183,13573.024
1184,1705.6229
1185,15763.719
1186,4744.986
1187,5470.26
1188,10119.084
1189,8991.375
1190,13303.771
1191,1967.3995
1192,8665.702
1193,10963.2
1194,8540.079
1195,7485.97
1196,5762.69
1197,6434.247
1198,13002.161
1199,7837.8784
1200,10870.832
1201,9587.585
1202,14846.243
1203,4709.479
1204,5590.363
1205,3807.8086
1206,11381.468
1207,5595.9956
1208,14075.403
1209,6471.9287
1210,9821.85
1211,9879.021
1212,3121.7478
1213,6583.1636
1214,14710.451
1215,14043.626
1216,4368.798
1217,5736.896
1218,5039.6606
1219,15568.645
1220,3326.1555
1221,6989.2065
1222,7288.6353
1223,6406.7485
1224,9959.704
1225,15535.525
1226,3748.345
1227,6855.0757
1228,9302.555
1229,11946.87
1230,5536.6367
1231,4840.2803
1232,3976.0227
1233,1973.6066
1234,6471.75
1235,14257.763
1236,2710.2744
1237,13056.673
1238,7883.8403
1239,12882.117
1240,6207.851
1241,6967.983
1242,4457.846
1243,9541.358
1244,8543.142
1245,8589.544
1246,9525.838
1247,8636.562
1248,4488.886
1249,7553.56
1250,9090.155
1251,3885.3855
1252,3235.1667
1253,5878.2266
1254,10599.674
1255,7012.9224
1256,3063.2717
1257,15341.328
1258,24254.266
1259,2304.6968
1260,7317.19
1261,7949.5625
1262,3478.983
1263,6127.692
1264,10512.344
1265,8602.456
1266,2750.0896
1267,3707.9167
1268,11005.102
1269,3303.6626
1270,6112.429
1271,13842.048
1272,2994.021
1273,10974.477
1274,4842.413
1275,6713.4077
1276,7627.9487
1277,8110.135
1278,7698.744
1279,22233.396
1280,5660.4204
1281,4051.849
1282,5946.61
1283,5431.475
1284,8740.759
1285,12382.918
1286,6424.3325
1287,5318.888
1288,13803.977
1289,5529.334
1290,8174.2188
1291,8688.731
1292,9912.212
1293,1279.6913
1294,5404.906
1295,9836.51
1296,12526.889
1297,16200.952
1298,1625.4546
1299,9203.414
1300,8876.306
1301,6487.922
1302,7589.6353
1303,11519.892
1304,14497.629
1305,9274.006
1306,6250.6714
1307,3730.002
1308,9325.632
1309,14843.709
1310,2657.4019
1311,12608.089
1312,5978.584
1313,2973.1433
1314,4804.0464
1315,8779.975
1316,4833.2456
1317,6788.9297
1318,12695.141
1319,8254.318
1320,7779.6875
1321,9035.325
1322,6060.306
1323,6276.5425
1324,8701.742
1325,8048.0034
1326,6901.5044
1327,6371.5728
1328,12455.177
1329,14255.315
1330,5688.176
1331,9828.09
1332,11037.769
1333,11634.705
1334,11824.159
1335,6690.718
1336,12206.924
1337,12262.042
1338,11461.265
1339,14292.219
1340,2351.4194
1341,4692.4746
1342,4398.4253
1343,8622.036
1344,5692.6094
1345,8936.962
1346,6120.3506
1347,8463.879
1348,3285.1482
1349,8052.771
1350,9012.064
1351,15645.818
1352,4597.503
1353,17870.982
1354,6172.4897
1355,12335.947
1356,6419.5127
1357,6672.2964
1358,3390.1992
1359,12929.355
1360,7530.5654
1361,5918.683
1362,14141.561
1363,6959.7676
1364,1251.4458
1365,8010.628
1366,8678.38
1367,12358.379
1368,7843.1724
1369,4825.78
1370,3278.4036
1371,12829.142
1372,8367.435
1373,11420.403
1374,5880.3237
1375,3353.6594
1376,14235.848
1377,2014.1376
1378,10281.417
1379,12183.372
1380,11626.752
1381,6212.8027
1382,9578.455
1383,6774.1196
1384,4991.475
1385,3699.3691
1386,12489.385
1387,3008.3806
1388,8511.864
1389,7855.966
1390,4051.7292
1391,7891.5957
1392,15015.273
1393,8908.591
1394,11576.874
1395,8234.049
1396,16372.723
1397,12339.642
1398,6193.4346
1399,8815.322
1400,8893.634
1401,5244.9927
1402,13047.2
1403,3225.4934
1404,6105.4556
1405,7252.988
1406,7185.9487
1407,4036.3296
1408,6448.9233
1409,4272.6157
1410,13145.531
1411,6064.44
1412,5557.416
1413,4937.2573
1414,11294.243
1415,11948.112
1416,8169.021
1417,6209.3906
1418,9630.857
1419,22258.791
1420,16692.223
1421,5824.683
1422,10561.432
1423,5611.622
1424,7738.029
1425,12595.818
1426,9028.374
1427,7915.5723
1428,10652.542
1429,12429.06
1430,3378.493
1431,8928.485
1432,6508.2856
1433,16049.632
1434,10044.015
1435,11450.568
1436,10878.195
1437,4467.614
1438,9776.059
1439,8702.921
1440,4050.7751
1441,6320.391
1442,8751.268
1443,12727.653
1444,8810.674
1445,9865.257
1446,4396.1357
1447,8623.524
1448,7652.978
1449,14130.9375
1450,7836.1816
1451,3396.9924
1452,7568.912
1453,8020.7417
1454,9292.092
1455,15939.06
1456,9779.248
1457,5262.9707
1458,11741.87
1459,5834.095
1460,4977.4233
1461,5778.137
1462,4569.976
1463,9600.779
1464,4754.281
1465,11114.774
1466,12443.09
1467,3594.6794
1468,8209.327
1469,10112.534
1470,1852.8059
1471,4813.2734
1472,5461.008
1473,10988.447
1474,4079.3076
1475,6371.074
1476,9235.903
1477,4399.5117
1478,12111.859
1479,10144.922
1480,5246.8486
1481,7630.983
1482,3276.2844
1483,14397.928
1484,6418.38
1485,7650.015
1486,6402.8516
1487,7485.185
1488,8399.695
1489,7226.144
1490,6255.478
1491,8249.305
1492,4586.5107
1493,13658.816
1494,11933.013
1495,8232.078
1496,11597.373
1497,3618.6394
1498,6370.2725
1499,16687.576
1500,4533.405
1501,6067.0254
1502,8054.161
1503,7952.618
1504,9575.469
1505,5300.35
1506,9870.848
1507,6039.201
1508,6461.352
1509,3568.4438
1510,9365.043
1511,29169.113
1512,17323.629
1513,6808.524
1514,12814.102
1515,9164.789
1516,5281.287
1517,6857.7104
1518,9028.96
1519,22408.672
1520,14696.892
1521,2933.8555
1522,6656.0137
1523,11393.501
1524,8469.838
1525,15936.461
1526,5278.362
1527,7061.3228
1528,3328.3037
1529,9693.97
1530,7409.9976
1531,8399.911
1532,5294.0254
1533,12672.545
1534,15891.371
1535,6575.7026
1536,8865.79
1537,10536.582
1538,12193.043
1539,6947.784
1540,7805.2217
1541,10635.0625
1542,4487.14
1543,4625.738
1544,3358.5403
1545,4069.6477
1546,8136.9863
1547,8671.488
1548,7023.43
1549,13161.286
1550,11011.032
1551,2898.981
1552,4920.528
1553,3470.6055
1554,6421.319
1555,8226.043
1556,7213.764
1557,10852.477
1558,6581.2866
1559,11998.926
1560,10368.3125
1561,6901.6294
1562,13586.752
1563,8356.748
1564,6599.2236
1565,20575.182
1566,10081.518
1567,10569.8955
1568,8359.904
1569,7447.028
1570,2276.8743
1571,4565.15
1572,5995.542
1573,5252.216
1574,9263.531
1575,3737.5686
1576,13158.525
1577,11335.01
1578,4187.8506
1579,11611.727
1580,9434.759
1581,12791.904
1582,7554.201
1583,4538.349
1584,5062.1025
1585,7871.602
1586,8257.854
1587,4430.412
1588,6552.322
1589,9844.844
1590,9993.805
1591,7010.2007
1592,7008.5093
1593,14781.426
1594,10776.015
1595,10317.524
1596,12621.467
1597,3888.7847
1598,4068.728
1599,6490.2114
1600,4914.9893
1601,12579.912
1602,10462.097
1603,6809.8096
1604,7452.349
1605,9240.775
1606,4884.239
1607,5809.71
1608,11310.508
1609,6418.674
1610,9186.955
1611,9630.95
1612,11506.945
1613,12339.183
1614,4520.837
1615,8479.981
1616,11034.653
1617,15600.019
1618,7901.182
1619,4898.6016
1620,4886.899
1621,4998.3057
1622,10212.406
1623,3505.637
1624,10237.848
1625,3144.696
1626,13775.281
1627,8218.86
1628,10611.214
1629,8680.946
1630,2348.1836
1631,4368.4644
1632,19891.568
1633,14345.011
1634,6082.819
1635,8402.202
1636,5264.502
1637,12997.573
1638,9297.101
1639,6134.1646
1640,6527.9097
1641,2853.7534
1642,6232.362
1643,8953.426
1644,12726.828
1645,7469.39
1646,5412.7305
1647,14844.077
1648,4203.8926
1649,5551.515
1650,12787.55
1651,12224.817
1652,6535.453
1653,12613.128
1654,11960.893
1655,5157.328
1656,7768.233
1657,1527.4131
1658,3466.8276
1659,6724.673
1660,7883.472
1661,9386.358
1662,8586.538
1663,7835.36
1664,7417.464
1665,14296.322
1666,5585.2734
1667,5576.359
1668,10094.805
1669,11100.061
1670,13105.6875
1671,2574.0632
1672,6212.548
1673,11352.037
1674,6252.2812
1675,10622.898
1676,4005.125
1677,10551.535
1678,8109.083
1679,6695.8306
1680,4328.1987
1681,12361.845
1682,9682.199
1683,6309.388
1684,6316.7573
1685,7508.192
1686,14988.02
1687,10615.526
1688,10164.601
1689,3715.1836
1690,3283.0935
1691,3889.0518
1692,11957.266
1693,10570.541
1694,13455.382
1695,9434.201
1696,5895.614
1697,4731.168
1698,5503.771
1699,9951.947
1700,5991.2324
1701,8331.388
1702,4073.1384
1703,5245.368
1704,4717.458
1705,4964.5996
1706,4925.1196
1707,7597.0146
1708,11487.571
1709,1922.261
1710,4654.554
1711,4374.593
1712,9105.096
1713,9251.665
1714,23829.783
1715,8030.73
1716,13522.958
1717,6953.763
1718,7481.895
1719,10340.16
1720,7327.888
1721,8335.513
1722,7246.6475
1723,7996.271
1724,9033.61
1725,14856.313
1726,8009.3906
1727,11066.333
1728,9799.646
1729,8187.927
1730,5850.2637
1731,14889.12
1732,11808.867
1733,12890.671
1734,7434.6167
1735,8252.248
1736,9500.508
1737,7127.7905
1738,6825.8433
1739,12548.949
1740,11510.14
1741,11714.602
1742,6454.153
1743,5446.637
1744,8782.487
1745,9764.821
1746,7685.3345
1747,9673.21
1748,5766.8574
1749,7727.9473
1750,13510.75
1751,6029.625
1752,12321.603
1753,6571.5654
1754,8522.253
1755,9813.227
1756,10060.532
1757,11000.736
1758,10585.915
1759,8230.367
1760,6140.5327
1761,8848.145
1762,12738.474
1763,10500.971
1764,10270.607
1765,9796.891
1766,5302.7314
1767,10298.816
1768,6968.295
1769,11299.221
1770,8615.731
1771,5554.2266
1772,7533.187
1773,13000.995
1774,10318.587
1775,7608.507
1776,8164.4956
1777,6337.454
1778,7523.9756
1779,9118.687
1780,19943.426
1781,14457.147
1782,8580.841
1783,7844.0996
1784,12044.797
1785,10238.814
1786,13069.168
1787,9393.093
